date,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2005/6/12,831152,767702,729432,703717,685586,682562,700040,794560,890074,1009441,1073815,1110222,1137403,1151795,1172274,1184691,1197016,1191547,1182036,1145689,1117154,1108977,1011678,922293
2005/6/13,848785,814693,776913,785209,791244,832672,922689,1014698,1081333,1134056,1206256,1259171,1290551,1336446,1353995,1320105,1271620,1245063,1279040,1270539,1239962,1231293,1141754,1011826
2005/6/14,941567,882930,850873,838170,843408,888774,961746,1062317,1214366,1270201,1298375,1317549,1369518,1403196,1397121,1358372,1366097,1395844,1396168,1345353,1315285,1319411,1203168,1067199
2005/6/15,970972,917474,874442,844684,843202,845065,883327,964309,1036607,1090643,1124558,1150803,1168853,1195170,1206886,1220722,1234547,1246264,1226806,1172331,1136981,1116309,1017907,904010
2005/6/16,825127,775914,754242,747950,773548,833325,887797,961392,1011646,1057080,1117658,1144547,1164627,1180642,1182093,1176376,1160506,1147939,1126688,1081395,1049505,1040354,964693,867736
2005/6/17,789484,751696,729186,712438,720809,750459,798073,865514,908725,936974,949417,959718,966733,978289,980502,983213,995410,1007464,988260,953370,926814,918216,861799,778797
2005/6/18,706303,659022,637150,621984,622454,633993,655213,709958,780159,824165,854538,877760,891060,908231,915110,930958,940778,946696,933369,921808,898051,900594,837115,760058
2005/6/19,696723,650179,632852,616378,614484,620787,637058,692181,757607,799352,827768,850356,870680,872564,878273,871286,867749,869727,854912,848208,857533,881604,822463,743692
2005/6/20,,,,,,,,,,,,,,,,,,,,,,,,
2005/6/21,,,,,,,,,,,,,,,,,,,,,,,,
2005/6/22,,,,,,,,,,,,,,,,,,,,,,,,
2005/6/23,,,,,,,,,,,,,,,,,,,,,,,,
2005/6/24,,,,,,,,,,,,,,,,,,,,,,,,
2005/6/25,,,,,,,,,,,,,,,,,,,,,,,,
2005/6/26,,,,,,,,,,,,,,,,,,,,,,,,
2005/6/27,847927,798064,773021,754913,752464,788633,853911,935793,985148,1052570,1204262,1226178,1212029,1255948,1283713,1301450,1322437,1336211,1324360,1288605,1248357,1224254,1112331,986838
2005/6/28,908331,848888,811900,800175,798286,835711,899236,983313,1048588,1114641,1217595,1290460,1341665,1375191,1377233,1273700,1227713,1233046,1242560,1206378,1198670,1175451,1080367,983858
2005/6/29,905215,861733,835266,823839,825102,861705,923547,1000157,1043549,1085787,1144761,1185818,1228411,1270463,1296839,1305731,1313674,1323592,1301336,1262122,1221534,1141122,1063571,960386
2005/6/30,881010,836144,806866,795989,808246,834514,896838,970495,1024567,1092612,1155905,1219861,1261806,1309906,1326501,1357639,1381087,1396077,1368532,1326551,1282038,1249955,1140866,1019551
2005/7/1,952012,879680,838025,820395,814464,845382,888926,963636,1026249,1103685,1175745,1208970,1257471,1300589,1287540,1296057,1315231,1320202,1303934,1287002,1261414,1243128,1155277,1041151
2005/7/2,946174,886865,838899,808132,795638,790523,804243,857333,931807,1002419,1048258,1074642,1101606,1128577,1154674,1172536,1180940,1185764,1156594,1116165,1062811,1041131,966632,875846
2005/7/3,792495,734336,703127,671548,666880,664526,668650,724864,808609,878809,917757,959053,998721,1014547,1023368,1032186,1045848,1038041,1012346,981056,954329,934169,887609,820596
2005/7/4,742967,703038,673417,660424,646907,647481,653393,700037,771776,870317,936340,1008288,1047922,1085834,1104925,1135016,1160040,1168165,1143370,1084893,1033991,997118,955522,891923
2005/7/5,805158,756278,729031,705797,712159,753316,812755,901174,968796,1029332,1059631,1106940,1168684,1220865,1231878,1251296,1264861,1279970,1269824,1232006,1206525,1158895,1057176,954046
2005/7/6,871766,820643,794332,775378,777171,814084,868674,944256,993338,1042104,1108040,1154696,1192499,1209009,1234821,1260354,1267746,1256634,1243002,1208342,1155161,1132286,1043313,930999
2005/7/7,852284,798151,764993,747051,744783,776540,835259,899740,931219,934020,977340,1001352,1027098,1047797,1074629,1061363,1070705,1076519,1067730,1054732,1041848,1019376,935386,842884
2005/7/8,771228,742850,719278,713101,718855,751560,815653,863995,907032,950186,986146,1027199,1034615,1029331,1024038,1049147,1063508,1088250,1092842,1056787,1030795,1014860,922207,841106
2005/7/9,754096,720844,690294,673189,664394,673850,688397,746835,835281,914854,985109,1040548,1068625,1116059,1137942,1160247,1183990,1191573,1166965,1127589,1063605,1042983,946860,844996
2005/7/10,774899,718102,685524,662852,659327,657245,663946,733706,840172,935724,995543,1042337,1092896,1129448,1162779,1190096,1220399,1245519,1229287,1187607,1139516,1114671,1018847,908357
2005/7/11,821853,781097,732940,734612,739533,775460,841208,911321,970311,1036779,1109470,1177317,1237304,1288007,1332118,1334901,1298974,1302268,1321113,1318260,1288167,1259167,1147718,1024547
2005/7/12,940057,880962,850784,835449,830874,865632,919263,1009151,1078915,1141280,1227290,1297164,1352750,1389539,1369966,1353072,1335358,1343413,1362408,1351695,1322556,1285376,1178726,1069576
2005/7/13,982880,929521,893999,880158,880354,919074,975961,1053605,1108073,1159699,1219267,1276851,1296182,1316802,1311965,1251582,1142614,1169707,1211386,1195190,1166765,1145759,1059884,959623
2005/7/14,888965,850427,819718,807407,815864,855768,910619,983047,1020350,1063863,1108423,1127568,1163048,1198896,1211149,1207344,1217021,1216541,1201922,1174555,1161808,1154056,1053162,966521
2005/7/15,883584,843633,811048,800956,807163,836591,902541,960122,1001727,1052578,1116063,1155096,1195017,1229965,1248664,1270265,1289412,1274618,1251597,1211871,1189879,1164875,1082214,993285
2005/7/16,907874,856164,823188,802210,784878,791733,817927,869413,950382,1025375,1107365,1175614,1225016,1270077,1296131,1292545,1293370,1281019,1254983,1210404,1173794,1134728,1060913,973596
2005/7/17,892982,836395,792761,771293,760947,761499,775051,833342,929033,1039380,1129115,1200141,1255855,1279201,1266751,1248646,1236531,1242882,1233597,1215277,1198247,1186462,1100637,1003099
2005/7/18,930515,883861,855041,844402,845210,884187,946408,1036014,1114347,1189054,1259110,1305418,1356480,1409339,1394549,1338836,1361763,1378635,1392722,1384388,1380624,1361583,1256307,1137563
2005/7/19,1041561,994873,951942,938192,946006,961941,1020499,1096897,1145623,1213782,1307186,1332902,1348022,1355713,1384773,1325953,1330919,1328121,1345934,1330601,1300921,1281152,1178982,1064056
2005/7/20,980099,929550,900600,878171,888573,867341,915531,994149,1059124,1124325,1197216,1254938,1290361,1330888,1354660,1390233,1398233,1400059,1399780,1386943,1338284,1307077,1180034,1058917
2005/7/21,964670,920967,880593,852395,835712,858947,913319,1000001,1056703,1127622,1220695,1303238,1367266,1405041,1344263,1337352,1326893,1295998,1329245,1300752,1269197,1251803,1148420,1051504
2005/7/22,969746,923653,877906,860569,864285,897753,947957,1035733,1105855,1183034,1266865,1331749,1375313,1406640,1422032,1403684,1374326,1378236,1376911,1327063,1284489,1251912,1159421,1048563
2005/7/23,968399,906388,862733,838155,823193,828153,843062,902377,1014014,1113321,1182913,1229832,1250588,1269771,1275302,1276532,1288211,1283855,1258969,1197074,1132794,1096055,993574,894404
2005/7/24,805115,760744,723399,685069,693842,684925,684750,734776,838728,920586,1008357,1051974,1092961,1115327,1150249,1187473,1186520,1180743,1166195,1136490,1117253,1106509,1019303,929316
2005/7/25,859403,816914,802397,795112,805320,859725,901728,974394,1034667,1125809,1214532,1293817,1353432,1398854,1453248,1483410,1476325,1475545,1439935,1416830,1431448,1371771,1231335,1104837
2005/7/26,1029472,967368,918940,896169,894925,917984,964749,1031637,1103461,1187753,1274083,1352043,1415458,1468821,1515622,1485592,1504583,1510494,1501327,1469565,1482792,1443791,1328199,1197719
2005/7/27,1102124,1048365,1008436,983972,968721,980612,1032727,1115561,1205244,1312107,1410263,1493979,1529233,1543281,1498126,1494703,1467342,1411054,1372186,1363978,1327455,1297026,1190153,1082440
2005/7/28,1004149,949388,908002,875330,869721,892290,939782,990138,1018045,1038556,1067933,1086467,1084513,1096819,1099448,1101636,1096950,1094461,1096572,1079314,1063687,1056171,999973,917470
2005/7/29,843011,805289,783328,777686,784798,829145,886642,938825,972242,1004092,1046471,1062166,1078656,1096859,1096253,1113878,1125045,1123356,1107288,1083733,1074258,1056516,994910,911516
2005/7/30,850646,806162,786668,766971,759243,762102,790280,831735,897468,963910,1010652,1044632,1077084,1107546,1129147,1143202,1164643,1161302,1151930,1097590,1056189,1029455,951207,872887
2005/7/31,794373,746830,715493,705891,703638,704441,715532,752226,849970,936460,992458,1036860,1073163,1106709,1116847,1131558,1161531,1174743,1144926,1114283,1088417,1065512,980509,882243
2005/8/1,805412,764375,743888,731634,742291,773654,842952,895311,953106,1021120,1101531,1159316,1204389,1269014,1308765,1339853,1363215,1366879,1357781,1300880,1267293,1229859,1120045,1009741
2005/8/2,923335,879736,842392,822415,824763,854943,915150,984186,1037286,1100474,1198993,1265715,1331641,1383326,1404005,1423275,1417799,1407234,1417922,1381520,1350030,1305361,1190134,1067769
2005/8/3,982652,923276,885354,860009,857405,889397,943445,1009405,1086201,1170163,1249576,1323220,1389869,1424715,1418762,1426069,1421279,1402360,1409404,1402943,1352182,1310162,1189586,1047804
2005/8/4,972241,919072,876493,850173,854522,883169,936910,1009443,1076209,1155521,1231115,1333395,1393197,1437600,1444886,1434693,1444178,1448405,1437122,1416466,1404030,1348399,1229125,1108918
2005/8/5,1008657,954916,914391,886663,879845,906499,956635,1032293,1103029,1186616,1288748,1359477,1355500,1392300,1419986,1416351,1404810,1378538,1343448,1275016,1248945,1204277,1106224,997736
2005/8/6,920538,886616,857193,827690,804291,803248,834684,872782,949519,1034176,1111262,1173844,1203004,1244074,1268320,1288155,1275882,1235277,1188262,1136943,1111643,1071130,1001302,920338
2005/8/7,854809,812776,775723,754958,743421,748021,761806,806436,883994,964755,1021048,1079899,1134359,1185597,1207994,1214590,1210092,1211088,1181171,1134282,1123251,1085381,1000750,914749
2005/8/8,853505,829393,805366,794725,803623,832380,902555,967206,1010028,1064850,1120245,1173225,1204190,1225530,1226890,1218347,1212079,1223517,1207919,1180470,1183270,1146996,1050219,950500
2005/8/9,891938,847545,827215,816879,822168,858737,929116,982158,998354,1009670,1025958,1045343,1055029,1076618,1086482,1079657,1091361,1100738,1108834,1100649,1106201,1081308,994216,901926
2005/8/10,849022,806494,789083,780916,798376,840190,906878,969536,1014538,1053864,1103989,1148257,1185086,1238183,1284936,1325730,1354853,1367248,1349585,1308166,1293134,1257525,1143050,1034047
2005/8/11,944700,901615,869081,849261,849473,873069,930047,996970,1052638,1130967,1219244,1289985,1349565,1404869,1412246,1420586,1426372,1421612,1394537,1366066,1376287,1325746,1198884,1086465
2005/8/12,1002535,943042,915253,900673,889433,922233,979193,1048539,1122183,1180890,1275351,1358137,1418344,1471319,1455626,1454125,1446466,1421958,1398062,1377969,1366979,1312808,1208989,1102877
2005/8/13,1022500,977169,939189,906321,895659,891955,902101,951134,1051404,1160509,1259977,1334978,1395008,1431260,1452414,1464369,1473327,1460954,1405562,1355004,1328923,1278329,1168078,1067612
2005/8/14,977124,916867,880174,858853,840561,836318,838849,887809,1001352,1115767,1219722,1288683,1352358,1399638,1429720,1437476,1469295,1470160,1425918,1378041,1347181,1309494,1200740,1098454
2005/8/15,1006268,944593,906874,890259,885007,924128,983295,1058495,1131457,1214444,1300353,1372773,1419800,1448193,1432917,1415195,1406053,1388520,1392692,1355236,1332232,1287493,1172567,1068789
2005/8/16,979391,922779,888060,863366,866839,890954,955265,1005685,1049166,1079147,1122963,1154310,1191506,1217166,1232375,1229686,1226200,1223380,1213329,1186726,1172199,1121853,1026171,948622
2005/8/17,870195,825742,800623,778593,780208,813983,880102,926428,968919,1026463,1089471,1134330,1178290,1222475,1260392,1283751,1309220,1319543,1304661,1245632,1222658,1160230,1052809,924066
2005/8/18,849884,795564,768554,765600,768777,804922,860783,903760,952707,974322,1033212,1100577,1159098,1206773,1225122,1248370,1240231,1201349,1180345,1148307,1154322,1113690,1030347,942492
2005/8/19,874388,832752,809030,800542,804630,845480,911309,969897,1002518,1032562,1063898,1061733,1058926,1067208,1068710,1071095,1064423,1063217,1056645,1044337,1054238,1034569,981296,903856
2005/8/20,838635,792876,768105,750678,736018,752743,778593,830152,906143,987061,1059780,1151632,1216056,1268278,1307500,1345549,1363631,1368377,1333890,1286923,1268287,1214337,1124301,1035687
2005/8/21,957729,907121,870170,849036,822072,814924,828830,877319,995097,1106005,1187929,1249126,1292245,1324759,1329139,1330006,1351315,1341977,1305254,1252248,1220326,1159720,1045667,947791
2005/8/22,870493,812159,778740,765598,764529,796940,867869,936356,1007440,1078079,1146966,1197116,1238633,1297634,1300913,1332564,1346594,1335899,1303705,1237072,1231658,1154360,1037853,932783
2005/8/23,857818,797020,757353,743717,744513,784369,854144,904766,940328,946253,975311,1021859,1062365,1087782,1120190,1136607,1151644,1184760,1173915,1161450,1173233,1118146,987500,894875
2005/8/24,832170,789486,759621,725594,698441,742313,822323,863732,897058,924468,971906,1012635,1046469,1111197,1148624,1171321,1207626,1226188,1203171,1152186,1140053,1057919,954807,872406
2005/8/25,805253,772728,744640,727661,733424,761932,831945,873792,893879,893220,937764,976102,1007140,1048402,1074572,1098471,1113083,1098036,1063354,1050409,1081769,1034415,944178,850659
2005/8/26,789160,750142,728070,721083,725963,772216,857443,898832,923363,958609,976587,998980,1009695,1019306,1012432,1001438,995272,992917,975820,969245,980466,943756,881442,817285
2005/8/27,754448,710957,687191,673421,677918,690489,728893,768691,835493,889270,913542,911426,891063,894112,882371,875679,873317,877874,881489,885286,897797,868072,822686,760091
2005/8/28,706721,681685,660675,651505,646497,644956,666399,716274,791343,867902,924487,994139,1053074,1093778,1126168,1148240,1173240,1184357,1157563,1155501,1163280,1093801,992065,897588
2005/8/29,827798,787922,761337,750045,758013,799739,904985,964935,1004967,1061394,1126176,1177434,1212100,1251196,1270331,1298942,1299673,1298214,1285000,1276752,1270978,1193911,1079873,981159
2005/8/30,912039,870458,833791,828574,819269,864348,967456,1021480,1048657,1070590,1121675,1159086,1192250,1224312,1255776,1270605,1286695,1276635,1267860,1242861,1257056,1181005,1098322,1011640
2005/8/31,944996,921074,899340,886408,904826,956549,1051478,1094382,1131552,1189784,1235780,1266743,1276376,1280753,1266258,1244789,1234436,1248791,1220705,1195971,1211450,1151580,1044201,939425
2005/9/1,867822,820046,793471,777460,780784,821010,905141,946968,978060,1021959,1078933,1113615,1148527,1175187,1161731,1166484,1183880,1182160,1189894,1175141,1182021,1107227,990177,897428
2005/9/2,825615,788852,766090,757815,762006,801991,889850,947088,971244,1004670,1056952,1108212,1158957,1212991,1227104,1206992,1220726,1200272,1206385,1189630,1172860,1100743,1022094,918892
2005/9/3,841845,788501,736471,723154,709434,714301,730131,753742,834654,914574,959062,982347,1010043,1034291,1046208,1063111,1065861,1060345,1025974,979150,974331,910209,837170,761862
2005/9/4,697942,659507,630069,613363,608891,618560,643613,684148,765137,832150,876796,906793,934950,952473,962471,974698,989500,1002080,975571,943054,937903,888666,810021,736354
2005/9/5,677700,641861,618166,606285,599740,612144,613761,646353,714634,786470,839961,873677,903968,919862,934950,962560,968502,973876,975524,961094,994899,934120,844574,764373
2005/9/6,699750,677225,654204,653554,665503,717734,832688,880520,899131,930093,967584,976716,997316,1020141,1035377,1057354,1072166,1085646,1067376,1046952,1059514,983996,879050,795278
2005/9/7,731603,705486,682227,674527,685982,738435,829221,871485,879408,894660,921528,950125,972743,1000724,1036115,1061732,1081773,1102506,1093122,1069438,1076214,996574,892195,819069
